order_id;order_date;customer_id;city;sales_channel;product_name;category;quantity;unit_price;unit_cost;discount_pct;shipping_fee;gross_revenue;discount_amount;net_revenue;profit
O00323;18.10.2025;C0200;Atyrau;Referral;Coffee Mug;Home;4;11.сен;03.сен;0;фев.99;47.6;0.0;50.59;34.99
O00439;18.10.2025;C0017;Astana;Referral;USB-C Cable;Electronics;1;09.сен;03.фев;0;июн.99;09.сен;0.0;16.89;13.69
O00774;18.10.2025;C0176;Aktobe;Paid Search;Laptop Stand;Office;3;34.9;14.0;5;июн.99;104.7;май.24;106.45;64.45
O00790;18.10.2025;C0248;Atyrau;Social Media;Resistance Bands;Sports;2;18.сен;06.фев;0;0;37.8;0.0;37.8;25.апр
O00934;18.10.2025;C0264;Karaganda;Social Media;Resistance Bands;Sports;1;18.сен;06.фев;0;июн.99;18.сен;0.0;25.89;19.69
O00099;19.10.2025;C0318;Almaty;Referral;Notebook Set;Office;3;12.май;04.янв;20;апр.99;37.5;07.май;34.99;22.69
O00999;19.10.2025;C0025;Aktobe;Organic;Notebook Set;Office;3;12.май;04.янв;5;апр.99;37.5;янв.88;40.62;28.32
O00120;20.10.2025;C0197;Astana;Email;Desk Lamp;Home;3;29.сен;11.авг;20;фев.99;89.7;17.94;74.75;39.35
O00332;20.10.2025;C0267;Astana;Email;Coffee Mug;Home;3;11.сен;03.сен;10;фев.99;35.7;мар.57;35.12;23.42
O00741;20.10.2025;C0323;Aktobe;Organic;Laptop Stand;Office;2;34.9;14.0;5;0;69.8;мар.49;66.31;38.31
O00752;20.10.2025;C0311;Karaganda;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;0;фев.99;24.сен;0.0;27.89;17.39
O01056;20.10.2025;C0323;Atyrau;Social Media;Notebook Set;Office;2;12.май;04.янв;15;0;25.0;мар.75;21.25;13.май
O01120;20.10.2025;C0081;Shymkent;Social Media;Laptop Stand;Office;1;34.9;14.0;0;июн.99;34.9;0.0;41.89;27.89
O00258;21.10.2025;C0057;Astana;Organic;Coffee Mug;Home;1;11.сен;03.сен;10;0;11.сен;янв.19;окт.71;июн.81
O00283;21.10.2025;C0275;Astana;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;5;фев.99;79.9;4.0;78.89;40.89
O00763;21.10.2025;C0126;Astana;Organic;Desk Lamp;Home;1;29.сен;11.авг;20;апр.99;29.сен;май.98;28.91;17.ноя
O00853;21.10.2025;C0003;Karaganda;Organic;Laptop Stand;Office;1;34.9;14.0;5;фев.99;34.9;янв.75;36.15;22.15
O00938;21.10.2025;C0206;Astana;Referral;Resistance Bands;Sports;1;18.сен;06.фев;0;апр.99;18.сен;0.0;23.89;17.69
O00070;22.10.2025;C0195;Karaganda;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;0;0;24.сен;0.0;24.сен;14.апр
O00175;22.10.2025;C0220;Aktobe;Email;Coffee Mug;Home;1;11.сен;03.сен;15;апр.99;11.сен;янв.78;15.ноя;ноя.21
O00338;22.10.2025;C0125;Shymkent;Email;Desk Lamp;Home;1;29.сен;11.авг;10;июн.99;29.сен;фев.99;33.9;22.янв
O00874;22.10.2025;C0065;Karaganda;Social Media;USB-C Cable;Electronics;1;09.сен;03.фев;0;апр.99;09.сен;0.0;14.89;ноя.69
O01033;22.10.2025;C0030;Atyrau;Referral;Coffee Mug;Home;3;11.сен;03.сен;5;фев.99;35.7;янв.78;36.91;25.21
O00296;23.10.2025;C0307;Atyrau;Social Media;Resistance Bands;Sports;5;18.сен;06.фев;0;апр.99;94.5;0.0;99.49;68.49
O00444;23.10.2025;C0334;Atyrau;Paid Search;Coffee Mug;Home;1;11.сен;03.сен;0;июн.99;11.сен;0.0;18.89;14.99
O00633;23.10.2025;C0295;Atyrau;Referral;Desk Lamp;Home;1;29.сен;11.авг;0;фев.99;29.сен;0.0;32.89;21.сен
O00033;24.10.2025;C0278;Almaty;Social Media;USB-C Cable;Electronics;1;09.сен;03.фев;0;0;09.сен;0.0;09.сен;06.июл
O00581;24.10.2025;C0279;Aktobe;Paid Search;Resistance Bands;Sports;2;18.сен;06.фев;0;апр.99;37.8;0.0;42.79;30.39
O00738;24.10.2025;C0185;Almaty;Organic;Water Bottle;Sports;3;15.сен;04.авг;0;июн.99;47.7;0.0;54.69;40.29
O00827;24.10.2025;C0120;Almaty;Organic;Yoga Mat;Sports;4;26.сен;09.июл;15;фев.99;107.6;16.14;94.45;55.65
O00013;26.10.2025;C0205;Shymkent;Paid Search;Resistance Bands;Sports;2;18.сен;06.фев;10;июн.99;37.8;мар.78;41.01;28.61
O00284;26.10.2025;C0251;Almaty;Referral;Desk Lamp;Home;3;29.сен;11.авг;0;фев.99;89.7;0.0;92.69;57.29
O00889;27.10.2025;C0156;Karaganda;Referral;Resistance Bands;Sports;2;18.сен;06.фев;10;апр.99;37.8;мар.78;39.01;26.61
O01071;27.10.2025;C0262;Shymkent;Organic;Coffee Mug;Home;5;11.сен;03.сен;15;фев.99;59.5;авг.93;53.57;34.07
O00118;28.10.2025;C0297;Atyrau;Email;Resistance Bands;Sports;1;18.сен;06.фев;0;апр.99;18.сен;0.0;23.89;17.69
O00145;28.10.2025;C0080;Karaganda;Organic;Desk Lamp;Home;2;29.сен;11.авг;10;июн.99;59.8;май.98;60.81;37.21
O00391;28.10.2025;C0035;Almaty;Social Media;Yoga Mat;Sports;4;26.сен;09.июл;10;0;107.6;окт.76;96.84;58.04
O01189;28.10.2025;C0158;Atyrau;Email;Coffee Mug;Home;1;11.сен;03.сен;0;июн.99;11.сен;0.0;18.89;14.99
O00092;29.10.2025;C0269;Aktobe;Social Media;USB-C Cable;Electronics;1;09.сен;03.фев;10;апр.99;09.сен;0.99;13.сен;10.июл
O00152;29.10.2025;C0166;Almaty;Paid Search;Wireless Mouse;Electronics;1;24.сен;10.май;0;фев.99;24.сен;0.0;27.89;17.39
O00177;29.10.2025;C0206;Aktobe;Organic;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O00431;30.10.2025;C0015;Atyrau;Social Media;Water Bottle;Sports;1;15.сен;04.авг;10;апр.99;15.сен;янв.59;19.мар;14.май
O00586;30.10.2025;C0083;Atyrau;Email;Mechanical Keyboard;Electronics;2;79.9;38.0;0;фев.99;159.8;0.0;162.79;86.79
O00254;31.10.2025;C0173;Aktobe;Referral;Coffee Mug;Home;5;11.сен;03.сен;10;апр.99;59.5;май.95;58.54;39.04
O00844;31.10.2025;C0297;Shymkent;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O01090;31.10.2025;C0321;Shymkent;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;0;0;79.9;0.0;79.9;41.9
O01098;31.10.2025;C0100;Aktobe;Paid Search;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00500;01.11.2025;C0025;Atyrau;Organic;Coffee Mug;Home;3;11.сен;03.сен;0;0;35.7;0.0;35.7;24.0
O00830;01.11.2025;C0316;Astana;Organic;Mechanical Keyboard;Electronics;3;79.9;38.0;0;июн.99;239.7;0.0;246.69;132.69
O00965;01.11.2025;C0211;Shymkent;Email;USB-C Cable;Electronics;1;09.сен;03.фев;10;фев.99;09.сен;0.99;11.сен;08.июл
O00087;02.11.2025;C0142;Aktobe;Organic;Laptop Stand;Office;1;34.9;14.0;0;апр.99;34.9;0.0;39.89;25.89
O00256;02.11.2025;C0243;Shymkent;Referral;Coffee Mug;Home;2;11.сен;03.сен;10;0;23.авг;фев.38;21.42;13.62
O00355;02.11.2025;C0199;Aktobe;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;15;апр.99;79.9;ноя.98;72.91;34.91
O00368;02.11.2025;C0276;Astana;Social Media;Laptop Stand;Office;3;34.9;14.0;5;апр.99;104.7;май.24;104.45;62.45
O00975;02.11.2025;C0132;Almaty;Organic;Coffee Mug;Home;2;11.сен;03.сен;10;июн.99;23.авг;фев.38;28.41;20.61
O00106;03.11.2025;C0021;Karaganda;Social Media;Notebook Set;Office;2;12.май;04.янв;0;0;25.0;0.0;25.0;16.авг
O00892;03.11.2025;C0186;Aktobe;Email;Wireless Mouse;Electronics;1;24.сен;10.май;0;0;24.сен;0.0;24.сен;14.апр
O01156;03.11.2025;C0003;Almaty;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;0;0;79.9;0.0;79.9;41.9
O00590;04.11.2025;C0074;Aktobe;Paid Search;Yoga Mat;Sports;3;26.сен;09.июл;0;июн.99;80.7;0.0;87.69;58.59
O00950;05.11.2025;C0153;Almaty;Email;Wireless Mouse;Electronics;1;24.сен;10.май;15;апр.99;24.сен;мар.73;26.16;15.66
O00199;06.11.2025;C0071;Shymkent;Organic;Resistance Bands;Sports;1;18.сен;06.фев;0;фев.99;18.сен;0.0;21.89;15.69
O00637;06.11.2025;C0331;Karaganda;Social Media;Desk Lamp;Home;1;29.сен;11.авг;0;апр.99;29.сен;0.0;34.89;23.сен
O00798;06.11.2025;C0090;Aktobe;Paid Search;Notebook Set;Office;3;12.май;04.янв;0;0;37.5;0.0;37.5;25.фев
O00850;06.11.2025;C0081;Atyrau;Referral;USB-C Cable;Electronics;3;09.сен;03.фев;0;апр.99;29.июл;0.0;34.69;25.сен
O01141;06.11.2025;C0295;Shymkent;Referral;Coffee Mug;Home;3;11.сен;03.сен;5;фев.99;35.7;янв.78;36.91;25.21
O01186;06.11.2025;C0234;Atyrau;Paid Search;Wireless Mouse;Electronics;2;24.сен;10.май;5;апр.99;49.8;фев.49;52.3;31.мар
O00134;07.11.2025;C0255;Shymkent;Paid Search;Wireless Mouse;Electronics;2;24.сен;10.май;10;0;49.8;апр.98;44.82;23.82
O00009;08.11.2025;C0326;Astana;Referral;Desk Lamp;Home;1;29.сен;11.авг;0;0;29.сен;0.0;29.сен;18.янв
O00165;08.11.2025;C0337;Atyrau;Social Media;Resistance Bands;Sports;5;18.сен;06.фев;10;0;94.5;сен.45;85.05;54.05
O00605;08.11.2025;C0020;Atyrau;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;0;0;79.9;0.0;79.9;41.9
O00681;08.11.2025;C0124;Aktobe;Referral;Desk Lamp;Home;1;29.сен;11.авг;5;апр.99;29.сен;01.май;33.39;21.59
O00880;08.11.2025;C0329;Astana;Referral;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O01172;08.11.2025;C0196;Aktobe;Social Media;Laptop Stand;Office;3;34.9;14.0;10;фев.99;104.7;окт.47;97.22;55.22
O00062;09.11.2025;C0038;Karaganda;Email;USB-C Cable;Electronics;1;09.сен;03.фев;0;июн.99;09.сен;0.0;16.89;13.69
O00142;09.11.2025;C0114;Atyrau;Organic;Wireless Mouse;Electronics;2;24.сен;10.май;20;апр.99;49.8;сен.96;44.83;23.83
O00737;09.11.2025;C0339;Atyrau;Referral;Coffee Mug;Home;5;11.сен;03.сен;0;апр.99;59.5;0.0;64.49;44.99
O00837;09.11.2025;C0020;Aktobe;Paid Search;Notebook Set;Office;2;12.май;04.янв;0;фев.99;25.0;0.0;27.99;19.79
O00847;09.11.2025;C0233;Astana;Email;Yoga Mat;Sports;1;26.сен;09.июл;0;фев.99;26.сен;0.0;29.89;20.19
O00040;10.11.2025;C0335;Aktobe;Organic;Desk Lamp;Home;1;29.сен;11.авг;0;апр.99;29.сен;0.0;34.89;23.сен
O00231;10.11.2025;C0045;Almaty;Social Media;Resistance Bands;Sports;2;18.сен;06.фев;0;фев.99;37.8;0.0;40.79;28.39
O00154;11.11.2025;C0023;Atyrau;Referral;Resistance Bands;Sports;2;18.сен;06.фев;0;фев.99;37.8;0.0;40.79;28.39
O00492;11.11.2025;C0223;Atyrau;Email;Yoga Mat;Sports;3;26.сен;09.июл;10;фев.99;80.7;08.июл;75.62;46.52
O00743;11.11.2025;C0289;Karaganda;Referral;Resistance Bands;Sports;2;18.сен;06.фев;5;фев.99;37.8;янв.89;38.9;26.май
O00244;12.11.2025;C0215;Astana;Paid Search;USB-C Cable;Electronics;1;09.сен;03.фев;0;июн.99;09.сен;0.0;16.89;13.69
O00766;12.11.2025;C0183;Shymkent;Social Media;Water Bottle;Sports;2;15.сен;04.авг;10;июн.99;31.авг;мар.18;35.61;26.янв
O00929;12.11.2025;C0347;Shymkent;Social Media;Coffee Mug;Home;1;11.сен;03.сен;5;июн.99;11.сен;0.59;18.мар;14.апр
O01114;12.11.2025;C0301;Astana;Referral;Coffee Mug;Home;5;11.сен;03.сен;0;0;59.5;0.0;59.5;40.0
O00239;13.11.2025;C0328;Almaty;Email;Notebook Set;Office;2;12.май;04.янв;10;июн.99;25.0;02.май;29.49;21.29
O00356;13.11.2025;C0089;Atyrau;Social Media;Water Bottle;Sports;1;15.сен;04.авг;0;июн.99;15.сен;0.0;22.89;18.сен
O00839;13.11.2025;C0186;Aktobe;Referral;Laptop Stand;Office;1;34.9;14.0;20;0;34.9;июн.98;27.92;13.92
O00047;14.11.2025;C0080;Astana;Paid Search;Laptop Stand;Office;2;34.9;14.0;0;июн.99;69.8;0.0;76.79;48.79
O00135;14.11.2025;C0129;Atyrau;Paid Search;Water Bottle;Sports;3;15.сен;04.авг;0;фев.99;47.7;0.0;50.69;36.29
O00669;14.11.2025;C0123;Shymkent;Organic;USB-C Cable;Electronics;3;09.сен;03.фев;5;апр.99;29.июл;янв.49;33.21;23.61
O00860;14.11.2025;C0172;Atyrau;Organic;Resistance Bands;Sports;2;18.сен;06.фев;0;0;37.8;0.0;37.8;25.апр
O00077;15.11.2025;C0079;Astana;Paid Search;Wireless Mouse;Electronics;4;24.сен;10.май;0;0;99.6;0.0;99.6;57.6
O00112;15.11.2025;C0256;Atyrau;Email;Yoga Mat;Sports;1;26.сен;09.июл;0;апр.99;26.сен;0.0;31.89;22.19
O00406;15.11.2025;C0125;Karaganda;Social Media;Wireless Mouse;Electronics;1;24.сен;10.май;0;апр.99;24.сен;0.0;29.89;19.39
O00250;16.11.2025;C0349;Aktobe;Organic;Coffee Mug;Home;2;11.сен;03.сен;10;апр.99;23.авг;фев.38;26.41;18.61
O00787;16.11.2025;C0093;Karaganda;Referral;Yoga Mat;Sports;4;26.сен;09.июл;10;июн.99;107.6;окт.76;103.83;65.03
O00796;16.11.2025;C0014;Shymkent;Email;Water Bottle;Sports;1;15.сен;04.авг;0;апр.99;15.сен;0.0;20.89;16.сен
O01160;16.11.2025;C0107;Aktobe;Email;Mechanical Keyboard;Electronics;3;79.9;38.0;0;фев.99;239.7;0.0;242.69;128.69
O00298;17.11.2025;C0348;Karaganda;Referral;Resistance Bands;Sports;4;18.сен;06.фев;15;фев.99;75.6;ноя.34;67.25;42.45
O00546;17.11.2025;C0316;Atyrau;Social Media;Wireless Mouse;Electronics;1;24.сен;10.май;0;0;24.сен;0.0;24.сен;14.апр
O00554;17.11.2025;C0034;Astana;Paid Search;USB-C Cable;Electronics;5;09.сен;03.фев;10;0;49.5;апр.95;44.55;28.55
O01092;17.11.2025;C0229;Aktobe;Organic;Mechanical Keyboard;Electronics;3;79.9;38.0;5;0;239.7;ноя.98;227.72;113.72
O00896;18.11.2025;C0094;Almaty;Referral;Notebook Set;Office;2;12.май;04.янв;20;фев.99;25.0;5.0;22.99;14.79
O00942;18.11.2025;C0265;Astana;Referral;Yoga Mat;Sports;2;26.сен;09.июл;5;0;53.8;фев.69;51.11;31.71
O01147;18.11.2025;C0276;Shymkent;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;15;апр.99;24.сен;мар.73;26.16;15.66
O00823;19.11.2025;C0184;Karaganda;Organic;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O01115;19.11.2025;C0144;Astana;Referral;Notebook Set;Office;3;12.май;04.янв;0;0;37.5;0.0;37.5;25.фев
O00960;20.11.2025;C0163;Atyrau;Email;Notebook Set;Office;1;12.май;04.янв;15;июн.99;12.май;янв.88;17.62;13.52
O00126;21.11.2025;C0052;Karaganda;Paid Search;Laptop Stand;Office;2;34.9;14.0;0;0;69.8;0.0;69.8;41.8
O00167;21.11.2025;C0016;Almaty;Referral;USB-C Cable;Electronics;2;09.сен;03.фев;0;фев.99;19.авг;0.0;22.79;16.39
O00615;21.11.2025;C0113;Atyrau;Paid Search;Wireless Mouse;Electronics;2;24.сен;10.май;0;июн.99;49.8;0.0;56.79;35.79
O00008;22.11.2025;C0187;Astana;Social Media;Laptop Stand;Office;3;34.9;14.0;0;июн.99;104.7;0.0;111.69;69.69
O00895;22.11.2025;C0183;Almaty;Social Media;Desk Lamp;Home;1;29.сен;11.авг;0;июн.99;29.сен;0.0;36.89;25.сен
O01038;22.11.2025;C0082;Almaty;Organic;Mechanical Keyboard;Electronics;2;79.9;38.0;0;апр.99;159.8;0.0;164.79;88.79
O00267;23.11.2025;C0120;Almaty;Organic;Laptop Stand;Office;1;34.9;14.0;5;фев.99;34.9;янв.75;36.15;22.15
O00131;24.11.2025;C0218;Atyrau;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;0;апр.99;79.9;0.0;84.89;46.89
O00440;24.11.2025;C0290;Almaty;Email;Desk Lamp;Home;4;29.сен;11.авг;20;фев.99;119.6;23.92;98.67;51.47
O01136;24.11.2025;C0156;Almaty;Paid Search;Coffee Mug;Home;1;11.сен;03.сен;0;июн.99;11.сен;0.0;18.89;14.99
O00016;25.11.2025;C0175;Almaty;Social Media;Mechanical Keyboard;Electronics;2;79.9;38.0;5;апр.99;159.8;июл.99;156.8;80.8
O00288;25.11.2025;C0331;Karaganda;Social Media;Wireless Mouse;Electronics;1;24.сен;10.май;0;фев.99;24.сен;0.0;27.89;17.39
O00383;25.11.2025;C0347;Astana;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;10;фев.99;09.сен;0.99;11.сен;08.июл
O00963;25.11.2025;C0329;Astana;Email;Desk Lamp;Home;1;29.сен;11.авг;0;0;29.сен;0.0;29.сен;18.янв
O00919;26.11.2025;C0205;Shymkent;Email;Notebook Set;Office;3;12.май;04.янв;10;апр.99;37.5;мар.75;38.74;26.44
O00949;26.11.2025;C0022;Atyrau;Email;Wireless Mouse;Electronics;1;24.сен;10.май;10;фев.99;24.сен;фев.49;25.апр;14.сен
O00566;27.11.2025;C0282;Almaty;Social Media;Wireless Mouse;Electronics;3;24.сен;10.май;20;июн.99;74.7;14.94;66.75;35.25
O00946;27.11.2025;C0083;Shymkent;Referral;Laptop Stand;Office;3;34.9;14.0;0;апр.99;104.7;0.0;109.69;67.69
O00555;28.11.2025;C0037;Atyrau;Paid Search;Coffee Mug;Home;3;11.сен;03.сен;0;июн.99;35.7;0.0;42.69;30.99
O00997;28.11.2025;C0080;Karaganda;Referral;Wireless Mouse;Electronics;2;24.сен;10.май;20;фев.99;49.8;сен.96;42.83;21.83
O01014;28.11.2025;C0214;Karaganda;Organic;Coffee Mug;Home;2;11.сен;03.сен;5;апр.99;23.авг;янв.19;27.июн;19.авг
O01027;28.11.2025;C0187;Shymkent;Paid Search;Resistance Bands;Sports;2;18.сен;06.фев;15;фев.99;37.8;май.67;35.12;22.72
O00203;29.11.2025;C0172;Astana;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;0;79.9;0.0;79.9;41.9
O00377;29.11.2025;C0155;Astana;Social Media;Wireless Mouse;Electronics;5;24.сен;10.май;0;фев.99;124.5;0.0;127.49;74.99
O00437;29.11.2025;C0163;Astana;Referral;USB-C Cable;Electronics;2;09.сен;03.фев;0;июн.99;19.авг;0.0;26.79;20.39
O01036;29.11.2025;C0208;Astana;Social Media;Water Bottle;Sports;3;15.сен;04.авг;5;апр.99;47.7;фев.38;50.31;35.91
O00940;30.11.2025;C0155;Aktobe;Social Media;Yoga Mat;Sports;1;26.сен;09.июл;0;0;26.сен;0.0;26.сен;17.фев
O00158;02.12.2025;C0334;Aktobe;Paid Search;Yoga Mat;Sports;2;26.сен;09.июл;0;0;53.8;0.0;53.8;34.4
O00180;02.12.2025;C0039;Astana;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;0;фев.99;79.9;0.0;82.89;44.89
O00598;02.12.2025;C0106;Atyrau;Social Media;Water Bottle;Sports;2;15.сен;04.авг;5;июн.99;31.авг;янв.59;37.2;27.июн
O00712;02.12.2025;C0290;Astana;Social Media;USB-C Cable;Electronics;1;09.сен;03.фев;15;фев.99;09.сен;янв.49;ноя.41;авг.21
O00036;03.12.2025;C0299;Aktobe;Referral;Water Bottle;Sports;2;15.сен;04.авг;5;июн.99;31.авг;янв.59;37.2;27.июн
O00344;03.12.2025;C0341;Shymkent;Paid Search;Water Bottle;Sports;2;15.сен;04.авг;0;фев.99;31.авг;0.0;34.79;25.19
O00524;03.12.2025;C0187;Atyrau;Email;Yoga Mat;Sports;1;26.сен;09.июл;10;июн.99;26.сен;фев.69;31.2;21.май
O00060;04.12.2025;C0044;Shymkent;Referral;Yoga Mat;Sports;3;26.сен;09.июл;20;фев.99;80.7;16.14;67.55;38.45
O00007;05.12.2025;C0117;Shymkent;Organic;Desk Lamp;Home;2;29.сен;11.авг;10;0;59.8;май.98;53.82;30.22
O00195;05.12.2025;C0173;Aktobe;Paid Search;Notebook Set;Office;3;12.май;04.янв;0;0;37.5;0.0;37.5;25.фев
O00449;05.12.2025;C0145;Shymkent;Paid Search;Resistance Bands;Sports;2;18.сен;06.фев;10;апр.99;37.8;мар.78;39.01;26.61
O00481;05.12.2025;C0164;Atyrau;Paid Search;Wireless Mouse;Electronics;3;24.сен;10.май;10;июн.99;74.7;июл.47;74.22;42.72
O00585;05.12.2025;C0118;Karaganda;Social Media;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00923;05.12.2025;C0267;Karaganda;Email;USB-C Cable;Electronics;1;09.сен;03.фев;5;0;09.сен;0.49;сен.41;июн.21
O00260;06.12.2025;C0245;Aktobe;Email;Wireless Mouse;Electronics;2;24.сен;10.май;5;апр.99;49.8;фев.49;52.3;31.мар
O00957;06.12.2025;C0028;Atyrau;Paid Search;Notebook Set;Office;1;12.май;04.янв;20;0;12.май;02.май;10.0;05.сен
O00378;07.12.2025;C0333;Astana;Organic;Mechanical Keyboard;Electronics;2;79.9;38.0;0;апр.99;159.8;0.0;164.79;88.79
O00875;07.12.2025;C0163;Shymkent;Paid Search;Desk Lamp;Home;1;29.сен;11.авг;5;0;29.сен;01.май;28.апр;16.июн
O00994;07.12.2025;C0050;Shymkent;Referral;Notebook Set;Office;4;12.май;04.янв;5;апр.99;50.0;02.май;52.49;36.09
O00396;08.12.2025;C0337;Atyrau;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;5;апр.99;79.9;4.0;80.89;42.89
O00516;09.12.2025;C0174;Aktobe;Referral;Desk Lamp;Home;1;29.сен;11.авг;15;фев.99;29.сен;апр.49;28.41;16.61
O00579;09.12.2025;C0106;Aktobe;Social Media;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00109;10.12.2025;C0054;Astana;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;0;апр.99;79.9;0.0;84.89;46.89
O00696;10.12.2025;C0212;Karaganda;Social Media;Desk Lamp;Home;2;29.сен;11.авг;5;0;59.8;фев.99;56.81;33.21
O00061;11.12.2025;C0159;Astana;Paid Search;Water Bottle;Sports;1;15.сен;04.авг;10;фев.99;15.сен;янв.59;17.мар;12.май
O00107;11.12.2025;C0138;Aktobe;Organic;Water Bottle;Sports;1;15.сен;04.авг;0;0;15.сен;0.0;15.сен;11.янв
O00341;11.12.2025;C0256;Astana;Social Media;Mechanical Keyboard;Electronics;3;79.9;38.0;10;июн.99;239.7;23.97;222.72;108.72
O00634;11.12.2025;C0262;Karaganda;Email;USB-C Cable;Electronics;5;09.сен;03.фев;0;апр.99;49.5;0.0;54.49;38.49
O00806;11.12.2025;C0302;Astana;Referral;Notebook Set;Office;2;12.май;04.янв;0;фев.99;25.0;0.0;27.99;19.79
O00124;12.12.2025;C0274;Karaganda;Social Media;Water Bottle;Sports;2;15.сен;04.авг;5;апр.99;31.авг;янв.59;35.2;25.июн
O00536;12.12.2025;C0274;Shymkent;Email;Yoga Mat;Sports;2;26.сен;09.июл;20;июн.99;53.8;окт.76;50.03;30.63
O00139;13.12.2025;C0346;Karaganda;Referral;Mechanical Keyboard;Electronics;1;79.9;38.0;0;фев.99;79.9;0.0;82.89;44.89
O00972;13.12.2025;C0097;Karaganda;Paid Search;Coffee Mug;Home;3;11.сен;03.сен;5;апр.99;35.7;янв.78;38.91;27.21
O01154;13.12.2025;C0140;Astana;Email;Coffee Mug;Home;1;11.сен;03.сен;5;0;11.сен;0.59;11.мар;07.апр
O00594;14.12.2025;C0333;Karaganda;Referral;Yoga Mat;Sports;2;26.сен;09.июл;15;0;53.8;08.июл;45.73;26.33
O00181;15.12.2025;C0290;Atyrau;Referral;Yoga Mat;Sports;3;26.сен;09.июл;10;июн.99;80.7;08.июл;79.62;50.52
O00488;15.12.2025;C0196;Aktobe;Social Media;Water Bottle;Sports;1;15.сен;04.авг;15;0;15.сен;фев.38;13.52;авг.71
O01158;15.12.2025;C0343;Almaty;Paid Search;Wireless Mouse;Electronics;5;24.сен;10.май;0;фев.99;124.5;0.0;127.49;74.99
O00228;16.12.2025;C0164;Atyrau;Social Media;Yoga Mat;Sports;1;26.сен;09.июл;10;0;26.сен;фев.69;24.21;14.51
O00538;16.12.2025;C0129;Astana;Organic;Notebook Set;Office;3;12.май;04.янв;0;апр.99;37.5;0.0;42.49;30.19
O00010;17.12.2025;C0167;Almaty;Paid Search;Laptop Stand;Office;1;34.9;14.0;0;фев.99;34.9;0.0;37.89;23.89
O00808;17.12.2025;C0229;Shymkent;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;0;79.9;0.0;79.9;41.9
O00958;17.12.2025;C0063;Aktobe;Paid Search;Notebook Set;Office;2;12.май;04.янв;0;апр.99;25.0;0.0;29.99;21.79
O00147;18.12.2025;C0189;Aktobe;Social Media;Yoga Mat;Sports;4;26.сен;09.июл;15;0;107.6;16.14;91.46;52.66
O00534;18.12.2025;C0177;Atyrau;Paid Search;Laptop Stand;Office;1;34.9;14.0;5;апр.99;34.9;янв.75;38.15;24.15
O00914;18.12.2025;C0228;Astana;Referral;Coffee Mug;Home;1;11.сен;03.сен;5;апр.99;11.сен;0.59;16.мар;12.апр
O00966;18.12.2025;C0304;Shymkent;Social Media;Yoga Mat;Sports;3;26.сен;09.июл;0;фев.99;80.7;0.0;83.69;54.59
O00105;19.12.2025;C0156;Atyrau;Email;Water Bottle;Sports;4;15.сен;04.авг;0;июн.99;63.6;0.0;70.59;51.39
O00279;20.12.2025;C0061;Atyrau;Social Media;Notebook Set;Office;1;12.май;04.янв;10;апр.99;12.май;янв.25;16.24;дек.14
O00387;20.12.2025;C0014;Atyrau;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;5;апр.99;79.9;4.0;80.89;42.89
O00901;20.12.2025;C0186;Astana;Email;USB-C Cable;Electronics;4;09.сен;03.фев;0;апр.99;39.6;0.0;44.59;31.79
O01006;20.12.2025;C0345;Atyrau;Email;Yoga Mat;Sports;1;26.сен;09.июл;10;апр.99;26.сен;фев.69;29.2;19.май
O01133;20.12.2025;C0276;Shymkent;Social Media;Desk Lamp;Home;1;29.сен;11.авг;0;июн.99;29.сен;0.0;36.89;25.сен
O00442;21.12.2025;C0035;Shymkent;Social Media;Desk Lamp;Home;1;29.сен;11.авг;0;фев.99;29.сен;0.0;32.89;21.сен
O00836;21.12.2025;C0065;Astana;Paid Search;Notebook Set;Office;1;12.май;04.янв;10;июн.99;12.май;янв.25;18.24;14.14
